,name,Suburb,State,post,cost_text,Latitude,longitude,Beds,Baths,Parking,School,Cloest_shops,pyte,SA2_code,SA2_name,LGA_code,LGA_name,Crime_rate,Pop_density,School_with_rank,Total_employee_income_median,Total_employee_income_mean,Total_income_median,Total_income_mean,Nearest_Bus_Stop,Nearest_Tram_Stop,Nearest_Regional_Train_Station,is_nearby_hospital,is_cbd,median_2019_2020,mean_2019_2020,Nearest_Metro_Train_Station,Unnamed: 32,Unnamed: 33,driving distance/time,walking distance/time,school_rank_value,bus_value,tram_value,train_value,country_train,walk_time,drive_time
836,5/3 Bembridge Avenue Frankston,South,VIC,3199,730.0,-38.1595879,145.1056532,3,2,2,"{'Overport Primary School': 1.9, 'Frankston High School': 2.0, 'Naranga Special School': 5.2}","['Bayside Shopping Centre', -38.141951, 145.124068, 189]",town_house,214011373,Frankston South,22170,Frankston,8307.683579,1303.681885,"[['Overport Primary School', 1.9, None], ['Frankston High School', 2.0, 118], ['Naranga Special School', 5.2, None]]",56065.0,67527.0,52775.0,66992.0,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 2.573375598978056]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 20.945643468954604]",True,False,53597,69129,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 2.573375598978056]",,,3230.6/475.1,3053.4/2198.4,0.1815384615384615,0.8577918663260187,1.0,0.2573375598978056,0.6981881156318201,2198.4,475.1
837,2/24 Bayview Road,Frankston,VIC,3199,690.0,-38.1576626,145.1263375,3,2,3,"{'Overport Primary School': 0.3, 'Frankston High School': 0.4, 'Naranga Special School': 3.4}","['Frankston Power Centre', -38.148946, 145.137326, 24]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Overport Primary School', 0.3, None], ['Frankston High School', 0.4, 118], ['Naranga Special School', 3.4, None]]",50317.0,55462.0,49025.0,55331.0,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 1.3126796583651303]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 20.024539647675706]",True,False,50097,56974,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 1.3126796583651303]",,,1781.6/241.8,2557.8/1841.6,0.1815384615384615,0.4375598861217101,1.0,0.131267965836513,0.6674846549225235,1841.6,241.8
838,4 Screen Street,Frankston,VIC,3199,670.0,-38.1585277,145.1404719,4,3,2,"{'Frankston Heights Primary School': 0.7, 'Frankston High School': 1.1, 'Naranga Special School': 2.3}","['Frankston Power Centre', -38.148946, 145.137326, 24]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Frankston Heights Primary School', 0.7, None], ['Frankston High School', 1.1, 118], ['Naranga Special School', 2.3, None]]",50317.0,55462.0,49025.0,55331.0,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 0.7267084623758696]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 19.698914091574604]",True,False,50097,56974,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 0.7267084623758696]",,,2060.3/298.8,1883.9/1356.4,0.1815384615384615,0.2422361541252898,1.0,0.0726708462375869,0.6566304697191535,1356.4,298.8
839,1/42 Hillcrest Road,Frankston,VIC,3199,660.0,-38.1548756,145.1438132,4,2,2,"{'Frankston Heights Primary School': 0.8, 'Frankston High School': 1.5, 'Naranga Special School': 1.9}","['Frankston Power Centre', -38.148946, 145.137326, 24]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Frankston Heights Primary School', 0.8, None], ['Frankston High School', 1.5, 118], ['Naranga Special School', 1.9, None]]",50317.0,55462.0,49025.0,55331.0,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 0.48973547112378246]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 19.223175719033872]",True,False,50097,56974,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 0.48973547112378246]",,,1744.8/309.8,1544.1/1111.7,0.1815384615384615,0.1632451570412608,1.0,0.0489735471123782,0.6407725239677957,1111.7,309.8
840,2/2 Screen street,Frankston,VIC,3199,650.0,-38.1585639,145.140716,4,3,2,"{'Frankston Heights Primary School': 0.7, 'Frankston High School': 1.1, 'Naranga Special School': 2.3}","['Frankston Power Centre', -38.148946, 145.137326, 24]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Frankston Heights Primary School', 0.7, None], ['Frankston High School', 1.1, 118], ['Naranga Special School', 2.3, None]]",50317.0,55462.0,49025.0,55331.0,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 0.7334102161746213]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 19.696180036210176]",True,False,50097,56974,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 0.7334102161746213]",,,2062.8/297.7,1971.8/1419.7,0.1815384615384615,0.2444700720582071,1.0,0.0733410216174621,0.6565393345403392,1419.7,297.7
841,2/11 McAlister Avenue,Frankston,VIC,3199,620.0,-38.1422823,145.1349752,4,2,2,"{'Frankston East Primary School': 1.1, 'Frankston High School': 2.1, 'Naranga Special School': 2.5}","['Frankston Power Centre', -38.148946, 145.137326, 24]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Frankston East Primary School', 1.1, None], ['Frankston High School', 2.1, 118], ['Naranga Special School', 2.5, None]]",50317.0,55462.0,49025.0,55331.0,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 0.7747397457095977]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 18.156814129905037]",True,False,50097,56974,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 0.7747397457095977]",,,1196.7/195.3,1077.3/775.6,0.1815384615384615,0.2582465819031992,1.0,0.0774739745709597,0.6052271376635012,775.6,195.3
842,23a Mount View Court,Frankston,VIC,3199,610.0,-38.1556466,145.1284222,3,2,1,"{'Frankston High School': 0.5, 'Overport Primary School': 0.6, 'Naranga Special School': 3.2}","['Frankston Power Centre', -38.148946, 145.137326, 24]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Frankston High School', 0.5, 118], ['Overport Primary School', 0.6, None], ['Naranga Special School', 3.2, None]]",50317.0,55462.0,49025.0,55331.0,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 1.0513675197632193]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 19.749508519753093]",True,False,50097,56974,"['Leawarra Railway Station (Frankston)', -38.152034, 145.139534, 1.0513675197632193]",,,1447.2/279.6,1770.1/1274.5,0.1815384615384615,0.3504558399210731,1.0,0.1051367519763219,0.6583169506584364,1274.5,279.6
843,2/19 Inglis Avenue,Frankston,VIC,3199,595.0,-38.130507,145.1265761,3,2,2,"{'Kananook Primary School': 0.8, 'Nepean Special School': 1.8, 'Monterey Secondary College': 1.9}","['Bayside Shopping Centre', -38.141951, 145.124068, 189]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Kananook Primary School', 0.8, None], ['Nepean Special School', 1.8, None], ['Monterey Secondary College', 1.9, 504]]",50317.0,55462.0,49025.0,55331.0,"['Kananook Railway Station (Seaford)', -38.121742, 145.135295, 1.2375537351181023]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 17.239629213583715]",True,False,50097,56974,"['Kananook Railway Station (Seaford)', -38.121742, 145.135295, 1.2375537351181023]",,,1476.2/216.9,1711.3/1232.1,0.7753846153846153,0.4125179117060341,1.0,0.1237553735118102,0.5746543071194572,1232.1,216.9
844,1/29 Denbigh Street,Frankston,VIC,3199,570.0,-38.1530532,145.1227335,3,2,1,"{'Frankston Primary School': 0.6, 'Frankston High School': 1.0, 'Naranga Special School': 3.6}","['Bayside Shopping Centre', -38.141951, 145.124068, 189]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Frankston Primary School', 0.6, None], ['Frankston High School', 1.0, 118], ['Naranga Special School', 3.6, None]]",50317.0,55462.0,49025.0,55331.0,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 1.1584444404507044]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 19.66822353405431]",True,False,50097,56974,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 1.1584444404507044]",,,1896.8/326.7,1793.5/1291.3,0.1815384615384615,0.3861481468169014,1.0,0.1158444440450704,0.6556074511351436,1291.3,326.7
845,2/37 Williams Street,Frankston,VIC,3199,540.0,-38.1516863,145.1234286,2,2,1,"{'Frankston Primary School': 0.5, 'Frankston High School': 1.1, 'Naranga Special School': 3.5}","['Bayside Shopping Centre', -38.141951, 145.124068, 189]",town_house,214011371,Frankston,22170,Frankston,8307.683579,2047.847656,"[['Frankston Primary School', 0.5, None], ['Frankston High School', 1.1, 118], ['Naranga Special School', 3.5, None]]",50317.0,55462.0,49025.0,55331.0,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 0.9960885587453492]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 19.50455473395851]",True,False,50097,56974,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 0.9960885587453492]",,,1907.5/338.5,1586.4/1142.2,0.1815384615384615,0.332029519581783,1.0,0.0996088558745349,0.6501518244652836,1142.2,338.5
846,UNIT 2/6 BRUARONG CRESCENT Frankston,South,VIC,3199,520.0,-38.1575203,145.106492,2,1,2,"{'Overport Primary School': 1.8, 'Frankston High School': 2.0, 'Naranga Special School': 5.1}","['Bayside Shopping Centre', -38.141951, 145.124068, 189]",town_house,214011373,Frankston South,22170,Frankston,8307.683579,1303.681885,"[['Overport Primary School', 1.8, None], ['Frankston High School', 2.0, 118], ['Naranga Special School', 5.1, None]]",56065.0,67527.0,52775.0,66992.0,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 2.359848154017644]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 20.706770232265136]",True,False,53597,69129,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 2.359848154017644]",,,2976.3/467.9,2973.5/2140.9,0.1815384615384615,0.7866160513392146,1.0,0.2359848154017644,0.6902256744088379,2140.9,467.9
847,3/139 Kars Street Frankston,South,VIC,3199,470.0,-38.1634337,145.1147729,2,2,2,"{'Overport Primary School': 1.1, 'Frankston High School': 1.2, 'Naranga Special School': 4.6}","['Bayside Shopping Centre', -38.141951, 145.124068, 189]",town_house,214011373,Frankston South,22170,Frankston,8307.683579,1303.681885,"[['Overport Primary School', 1.1, None], ['Frankston High School', 1.2, 118], ['Naranga Special School', 4.6, None]]",56065.0,67527.0,52775.0,66992.0,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 2.4817998434162423]",,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 21.002936287909847]",True,False,53597,69129,"['Frankston Railway Station (Frankston)', -38.14299, 145.126162, 2.4817998434162423]",,,3003.9/429.1,2859.8/2059.0,0.1815384615384615,0.8272666144720807,1.0,0.2481799843416242,0.7000978762636616,2059.0,429.1
848,30 Surfers Cres Carrum,Downs,VIC,3201,610.0,-38.0967056,145.1921697,4,4,2,"{'Banyan Fields Primary School': 0.5, 'Carrum Downs Secondary College': 0.6, 'Nepean Special School': 5.0}","['The Local Village', -38.0886367, 145.1825171, 10]",town_house,214011370,Carrum Downs,22170,Frankston,8307.683579,1101.880981,"[['Banyan Fields Primary School', 0.5, None], ['Carrum Downs Secondary College', 0.6, 492], ['Nepean Special School', 5.0, None]]",53100.0,55855.0,52775.0,56480.0,,,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 11.967829904365413]",True,False,53793,57837,"['Seaford Railway Station (Seaford)', -38.104021, 145.12823, 5.653722220011643]",,,2550.0/342.4,2181.9/1570.9,0.7569230769230769,1.0,1.0,0.5653722220011643,0.3989276634788471,1570.9,342.4
849,15 Pippa Way Carrum,Downs,VIC,3201,520.0,-38.0894927,145.1729572,3,2,2,"{'Banyan Fields Primary School': 1.4, 'Carrum Downs Secondary College': 2.3, 'Nepean Special School': 4.3}","['The Local Village', -38.0886367, 145.1825171, 10]",town_house,214011370,Carrum Downs,22170,Frankston,8307.683579,1101.880981,"[['Banyan Fields Primary School', 1.4, None], ['Carrum Downs Secondary College', 2.3, 492], ['Nepean Special School', 4.3, None]]",53100.0,55855.0,52775.0,56480.0,,,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 11.525564539640122]",True,False,53793,57837,"['Seaford Railway Station (Seaford)', -38.104021, 145.12823, 4.234232724526337]",,,1390.1/246.7,1377.0/991.4,0.7569230769230769,1.0,1.0,0.4234232724526337,0.3841854846546707,991.4,246.7
850,4/74 Hall Road Carrum,Downs,VIC,3201,450.0,-38.101017,145.182043,3,2,2,"{'Banyan Fields Primary School': 0.8, 'Carrum Downs Secondary College': 1.6, 'Nepean Special School': 4.0}","['The Local Village', -38.0886367, 145.1825171, 10]",town_house,214011370,Carrum Downs,22170,Frankston,8307.683579,1101.880981,"[['Banyan Fields Primary School', 0.8, None], ['Carrum Downs Secondary College', 1.6, 492], ['Nepean Special School', 4.0, None]]",53100.0,55855.0,52775.0,56480.0,,,"['Dandenong Railway Station (Dandenong)', -37.989968, 145.209725, 12.583772003192308]",True,False,53793,57837,"['Kananook Railway Station (Seaford)', -38.121742, 145.135295, 4.694525971625805]",,,2507.7/235.3,2117.3/1524.5,0.7569230769230769,1.0,1.0,0.4694525971625805,0.4194590667730769,1524.5,235.3
851,50A Hall Street,McKinnon,VIC,3204,1200.0,-37.9098063,145.0478366,4,3,1,"{'Mckinnon Secondary College': 0.3, 'Mckinnon Primary School': 0.5, 'Southern Autistic School': 2.3}","['Carnegie Central', -37.884786, 145.058444, 23]",town_house,208021174,Bentleigh - McKinnon,22310,Glen Eira,4318.763692,4085.183594,"[['Mckinnon Secondary College', 0.3, None], ['Mckinnon Primary School', 0.5, 57], ['Southern Autistic School', 2.3, None]]",58530.0,76101.0,57362.0,77352.0,"['McKinnon Railway Station (Mckinnon)', -37.910309, 145.038299, 0.8386001595821007]","['68-Carnegie/Truganini Rd (Carnegie)', -37.893865, 145.055805, 1.9054888917008814]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 3.626928707011616]",True,False,59107,78868,"['McKinnon Railway Station (Mckinnon)', -37.910309, 145.038299, 0.8386001595821007]",,,3455.3/373.1,3741.8/2694.1,0.0876923076923077,0.2795333865273668,0.3810977783401763,0.08386001595821,0.1208976235670538,2694.1,373.1
852,1/30 Holloway Street,Ormond,VIC,3204,920.0,-37.9021517,145.0480798,4,2,2,"{'Mckinnon Primary School': 0.8, 'Glen Eira College': 2.0, 'Southern Autistic School': 3.0}","['Carnegie Central', -37.884786, 145.058444, 23]",town_house,208021182,Ormond - Glen Huntly,22310,Glen Eira,4318.763692,4560.280273,"[['Mckinnon Primary School', 0.8, 57], ['Glen Eira College', 2.0, 119], ['Southern Autistic School', 3.0, None]]",55455.0,72030.0,55022.0,73355.0,"['Ormond Railway Station (Ormond)', -37.903212, 145.039613, 0.7521658572957912]","['68-Carnegie/Truganini Rd (Carnegie)', -37.893865, 145.055805, 1.1439065873852161]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 2.7886375984601384]",True,False,57286,73047,"['Ormond Railway Station (Ormond)', -37.903212, 145.039613, 0.7521658572957913]",,,2657.7/294.1,2873.6/2068.9,0.0876923076923077,0.2507219524319304,0.2287813174770432,0.0752165857295791,0.0929545866153379,2068.9,294.1
853,1/541 Centre Road,Bentleigh,VIC,3204,895.0,-37.9195402,145.0480429,4,4,2,"{'Mckinnon Secondary College': 0.8, 'Valkstone Primary School': 1.0, 'Southern Autistic School': 1.5}","['Moorabbin House and Home Centre', -37.939558, 145.038272, 10]",town_house,208021174,Bentleigh - McKinnon,22310,Glen Eira,4318.763692,4085.183594,"[['Mckinnon Secondary College', 0.8, None], ['Valkstone Primary School', 1.0, 53], ['Southern Autistic School', 1.5, None]]",58530.0,76101.0,57362.0,77352.0,"['Bentleigh Railway Station (Bentleigh)', -37.917425, 145.036995, 0.9972553162140083]","['68-East Brighton/Hawthorn Rd (Brighton East)', -37.914222, 145.01689, 2.7960459215987656]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 4.70419758792156]",True,False,59107,78868,"['Bentleigh Railway Station (Bentleigh)', -37.917425, 145.036995, 0.9972553162140083]",,,3847.8/413.8,2774.1/1997.4,0.0815384615384615,0.3324184387380027,0.5592091843197531,0.0997255316214008,0.156806586264052,1997.4,413.8
854,5/31 Lillimur Rd,Ormond,VIC,3204,900.0,-37.9007453,145.0415539,3,2,2,"{'Glen Huntly Primary School': 0.9, 'Glen Eira College': 1.7, 'Southern Autistic School': 3.4}","['Carnegie Central', -37.884786, 145.058444, 23]",town_house,208021182,Ormond - Glen Huntly,22310,Glen Eira,4318.763692,4560.280273,"[['Glen Huntly Primary School', 0.9, 29], ['Glen Eira College', 1.7, 119], ['Southern Autistic School', 3.4, None]]",55455.0,72030.0,55022.0,73355.0,"['Ormond Railway Station (Ormond)', -37.903212, 145.039613, 0.32284996519469616]","['61-Glenhuntly Railway Station/Glenhuntly Rd (Glen Huntly)', -37.889548, 145.04275, 1.2494987687065535]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 2.590720394379311]",True,False,57286,73047,"['Ormond Railway Station (Ormond)', -37.903212, 145.039613, 0.32284996519469616]",,,3152.3/289.5,3192.1/2298.3,0.0446153846153846,0.1076166550648987,0.2498997537413107,0.0322849965194696,0.0863573464793103,2298.3,289.5
855,170A Wheatley Road,Ormond,VIC,3204,850.0,-37.9038762,145.035127,3,2,1,"{'Ormond Primary School': 0.4, 'Mckinnon Secondary College': 1.5, 'Southern Autistic School': 3.5}","['Carnegie Central', -37.884786, 145.058444, 23]",town_house,208021182,Ormond - Glen Huntly,22310,Glen Eira,4318.763692,4560.280273,"[['Ormond Primary School', 0.4, 69], ['Mckinnon Secondary College', 1.5, None], ['Southern Autistic School', 3.5, None]]",55455.0,72030.0,55022.0,73355.0,"['Ormond Railway Station (Ormond)', -37.903212, 145.039613, 0.40046169806701826]","['63-North Rd/Hawthorn Rd (Brighton East)', -37.901196, 145.019332, 1.4175223720948114]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 3.0083420774654033]",True,False,57286,73047,"['Ormond Railway Station (Ormond)', -37.903212, 145.039613, 0.40046169806701826]",,,4141.1/365.3,4298.6/3094.9,0.1061538461538461,0.133487232689006,0.2835044744189622,0.0400461698067018,0.1002780692488467,3094.9,365.3
856,1/26 Bethell Street,Ormond,VIC,3204,820.0,-37.9048886,145.0305109,3,2,1,"{'Ormond Primary School': 0.4, 'Mckinnon Secondary College': 1.8, 'Southern Autistic School': 3.7}","['Carnegie Central', -37.884786, 145.058444, 23]",town_house,208021182,Ormond - Glen Huntly,22310,Glen Eira,4318.763692,4560.280273,"[['Ormond Primary School', 0.4, 69], ['Mckinnon Secondary College', 1.8, None], ['Southern Autistic School', 3.7, None]]",55455.0,72030.0,55022.0,73355.0,"['Ormond Railway Station (Ormond)', -37.903212, 145.039613, 0.8200658829594117]","['64-Taylor St/Hawthorn Rd (Brighton East)', -37.903782, 145.018808, 1.034123814523243]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 3.2271010449481614]",True,False,57286,73047,"['Ormond Railway Station (Ormond)', -37.903212, 145.039613, 0.8200658829594117]",,,4754.2/421.6,4871.5/3507.4,0.1061538461538461,0.2733552943198039,0.2068247629046486,0.0820065882959411,0.1075700348316053,3507.4,421.6
857,1/214 Centre Road,Bentleigh,VIC,3204,750.0,-37.9174586,145.0290491,3,2,2,"{'Bentleigh West Primary School': 0.4, 'Brighton Secondary College': 0.9, 'Southern Autistic School': 3.1}","['Moorabbin House and Home Centre', -37.939558, 145.038272, 10]",town_house,208021174,Bentleigh - McKinnon,22310,Glen Eira,4318.763692,4085.183594,"[['Bentleigh West Primary School', 0.4, 30], ['Brighton Secondary College', 0.9, 115], ['Southern Autistic School', 3.1, None]]",58530.0,76101.0,57362.0,77352.0,"['Bentleigh Railway Station (Bentleigh)', -37.917425, 145.036995, 0.6970350842493978]","['68-East Brighton/Hawthorn Rd (Brighton East)', -37.914222, 145.01689, 1.1257155230434777]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 4.602247236162989]",True,False,59107,78868,"['Bentleigh Railway Station (Bentleigh)', -37.917425, 145.036995, 0.6970350842493978]",,,4404.1/470.0,3333.9/2400.4,0.0461538461538461,0.2323450280831326,0.2251431046086955,0.0697035084249397,0.1534082412054329,2400.4,470.0
858,14 Werona Street,Bentleigh,VIC,3204,720.0,-37.9311156,145.039069,2,2,1,"{'Tucker Road Bentleigh Primary School': 0.9, 'Bentleigh West Primary School': 1.6, 'Bentleigh Secondary College': 1.9}","['Moorabbin House and Home Centre', -37.939558, 145.038272, 10]",town_house,208021174,Bentleigh - McKinnon,22310,Glen Eira,4318.763692,4085.183594,"[['Tucker Road Bentleigh Primary School', 0.9, 323], ['Bentleigh West Primary School', 1.6, 30], ['Bentleigh Secondary College', 1.9, 330]]",58530.0,76101.0,57362.0,77352.0,"['Moorabbin Railway Station (Moorabbin)', -37.934353, 145.036738, 0.4139823957876848]","['68-East Brighton/Hawthorn Rd (Brighton East)', -37.914222, 145.01689, 2.704331433780949]","['Caulfield Railway Station (Caulfield East)', -37.877459, 145.042525, 5.974041777076517]",True,False,59107,78868,"['Moorabbin Railway Station (Moorabbin)', -37.934353, 145.036738, 0.4139823957876848]",,,1938.7/263.6,1202.7/865.9,0.0461538461538461,0.1379941319292282,0.5408662867561899,0.0413982395787684,0.1991347259025505,865.9,263.6
